New frame
Conqueror: 39 72
Conqueror: 40 97
Conqueror: 61 100
Conqueror: 55 100
Conqueror: 55 128
Conqueror: 35 46
Conqueror: 33 66
Conqueror: 33 43
Conqueror: 31 43
Conqueror: 32 53
Conqueror: 39 53
Conqueror: 35 37
Conqueror: 49 122
Conqueror: 40 90
Conqueror: 33 58
Conqueror: 36 65
Conqueror: 6 65
Conqueror: 12 84
Conqueror: 63 81
Conqueror: 49 81
Conqueror: 35 83
Conqueror: 26 39
Conqueror: 18 121
Conqueror: 6 75
Conqueror: 15 75
Conqueror: 8 36
Conqueror: 16 89
Conqueror: 40 89
Conqueror: 8 39
Conqueror: 18 26
Conqueror: 18 30
Conqueror: 16 30
Conqueror: 9 22
Conqueror: 15 44
Conqueror: 8 44
Conqueror: 8 27
Conqueror: 28 27
Conqueror: 9 27
Conqueror: 9 35
Conqueror: 9 20
Conqueror: 18 20
Conqueror: 7 50
Conqueror: 18 50
Conqueror: 9 20
Conqueror: 16 31
Conqueror: 0 31
Conqueror: 0 0
Conqueror: 9 0
Conqueror: 39 66
Conqueror: 34 76
Conqueror: 43 72
Conqueror: 44 97
Conqueror: 65 100
Conqueror: 61 100
Conqueror: 61 128
Conqueror: 37 66
Conqueror: 38 46
Conqueror: 36 43
Conqueror: 34 43
Conqueror: 36 53
Conqueror: 43 53
Conqueror: 38 65
Conqueror: 8 65
Conqueror: 47 90
Conqueror: 38 37
Conqueror: 56 122
Conqueror: 16 84
Conqueror: 37 58
Conqueror: 42 83
Conqueror: 70 81
Conqueror: 56 81
Conqueror: 30 39
Conqueror: 26 121
Conqueror: 8 75
Conqueror: 19 75
Conqueror: 12 36
Conqueror: 24 89
Conqueror: 47 89
Conqueror: 13 39
Conqueror: 19 44
Conqueror: 13 44
Conqueror: 14 22
Conqueror: 24 30
Conqueror: 21 30
Conqueror: 23 26
Conqueror: 14 50
Conqueror: 26 50
Conqueror: 9 38
Conqueror: 14 20
Conqueror: 23 20
Conqueror: 9 18
Conqueror: 1 30
Conqueror: 21 31
Conqueror: 0 31
Conqueror: 0 20
Conqueror: 0 35
Conqueror: 41 66
Conqueror: 37 76
Conqueror: 47 72
Conqueror: 48 97
Conqueror: 69 100
Conqueror: 67 100
Conqueror: 67 128
Conqueror: 41 66
Conqueror: 40 65
Conqueror: 10 65
Conqueror: 40 53
Conqueror: 47 53
Conqueror: 39 43
Conqueror: 37 43
Conqueror: 20 84
Conqueror: 54 90
Conqueror: 63 122
Conqueror: 41 58
Conqueror: 49 83
Conqueror: 77 81
Conqueror: 63 81
Conqueror: 10 75
Conqueror: 23 75
Conqueror: 34 121
Conqueror: 16 36
Conqueror: 32 89
Conqueror: 54 89
Conqueror: 18 39
Conqueror: 23 44
Conqueror: 18 44
Conqueror: 19 22
Conqueror: 30 30
Conqueror: 26 30
Conqueror: 15 38
Conqueror: 21 50
Conqueror: 34 50
Conqueror: 5 30
Conqueror: 15 18
Conqueror: 26 31
Conqueror: 5 31
Conqueror: 7 35
Conqueror: 7 20
Conqueror: 3 17
Conqueror: 3 18
Conqueror: 1 64
Conqueror: 1 52
Conqueror: 1 39
Conqueror: 34 39
Conqueror: 0 46
Conqueror: 0 26
Conqueror: 43 66
Conqueror: 40 76
Conqueror: 51 72
Conqueror: 52 97
Conqueror: 73 100
Conqueror: 73 100
Conqueror: 42 65
Conqueror: 12 65
Conqueror: 73 128
Conqueror: 45 66
Conqueror: 24 84
Conqueror: 44 53
Conqueror: 51 53
Conqueror: 42 43
Conqueror: 40 43
Conqueror: 61 90
Conqueror: 70 122
Conqueror: 56 83
Conqueror: 45 58
Conqueror: 84 81
Conqueror: 70 81
Conqueror: 12 75
Conqueror: 27 75
Conqueror: 42 121
Conqueror: 40 89
Conqueror: 61 89
Conqueror: 20 36
Conqueror: 23 39
Conqueror: 27 44
Conqueror: 23 44
Conqueror: 24 22
Conqueror: 9 30
Conqueror: 28 50
Conqueror: 42 50
Conqueror: 21 38
Conqueror: 4 64
Conqueror: 4 52
Conqueror: 4 39
Conqueror: 38 39
Conqueror: 31 31
Conqueror: 10 31
Conqueror: 3 46
Conqueror: 14 35
Conqueror: 8 17
Conqueror: 21 18
Conqueror: 8 18
Conqueror: 14 20
Conqueror: 0 0
Conqueror: 5 26
Conqueror: 45 66
Conqueror: 43 76
Conqueror: 55 72
Conqueror: 56 97
Conqueror: 44 65
Conqueror: 14 65
Conqueror: 77 100
Conqueror: 79 100
Conqueror: 28 84
Conqueror: 79 128
Conqueror: 49 66
Conqueror: 48 53
Conqueror: 55 53
Conqueror: 45 43
Conqueror: 43 43
Conqueror: 68 90
Conqueror: 77 122
Conqueror: 14 75
Conqueror: 31 75
Conqueror: 49 58
Conqueror: 50 121
Conqueror: 48 89
Conqueror: 68 89
Conqueror: 28 39
Conqueror: 24 36
Conqueror: 31 44
Conqueror: 28 44
Conqueror: 7 64
Conqueror: 7 52
Conqueror: 6 46
Conqueror: 7 39
Conqueror: 42 39
Conqueror: 35 50
Conqueror: 50 50
Conqueror: 21 35
Conqueror: 13 18
Conqueror: 2 19
Conqueror: 13 30
Conqueror: 2 30
Conqueror: 3 90
Conqueror: 63 83
Conqueror: 3 83
Conqueror: 2 17
Conqueror: 13 17
Conqueror: 3 31
Conqueror: 3 16
Conqueror: 3 20
Conqueror: 21 20
Conqueror: 10 26
Conqueror: 0 26
Conqueror: 0 38
Conqueror: 0 45
Conqueror: 0 0
Conqueror: 15 0
Conqueror: 47 66
Conqueror: 45 80
Conqueror: 60 97
Conqueror: 46 65
Conqueror: 16 65
Conqueror: 81 100
Conqueror: 85 100
Conqueror: 32 84
Conqueror: 85 128
Conqueror: 75 90
Conqueror: 16 75
Conqueror: 35 75
Conqueror: 84 122
Conqueror: 56 89
Conqueror: 75 89
Conqueror: 33 39
Conqueror: 28 36
Conqueror: 35 44
Conqueror: 33 44
Conqueror: 10 64
Conqueror: 10 52
Conqueror: 9 46
Conqueror: 45 46
Conqueror: 9 90
Conqueror: 5 19
Conqueror: 70 83
Conqueror: 9 83
Conqueror: 17 30
Conqueror: 5 30
Conqueror: 18 18
Conqueror: 9 31
Conqueror: 3 67
Conqueror: 5 17
Conqueror: 3 58
Conqueror: 53 58
Conqueror: 2 66
Conqueror: 5 45
Conqueror: 15 45
Conqueror: 53 66
Conqueror: 2 66
Conqueror: 15 38
Conqueror: 6 38
Conqueror: 9 16
Conqueror: 15 26
Conqueror: 5 26
Conqueror: 1 28
Conqueror: 1 20
Conqueror: 0 35
Conqueror: 42 0
Conqueror: 0 0
Conqueror: 0 72
Conqueror: 0 76
Conqueror: 49 66
Conqueror: 48 80
Conqueror: 48 65
Conqueror: 18 65
Conqueror: 64 97
Conqueror: 85 100
Conqueror: 91 100
Conqueror: 36 84
Conqueror: 91 128
Conqueror: 18 75
Conqueror: 39 75
Conqueror: 82 90
Conqueror: 91 122
Conqueror: 64 89
Conqueror: 82 89
Conqueror: 13 64
Conqueror: 38 39
Conqueror: 32 36
Conqueror: 42 115
Conqueror: 39 44
Conqueror: 38 44
Conqueror: 13 52
Conqueror: 12 46
Conqueror: 48 46
Conqueror: 15 90
Conqueror: 77 83
Conqueror: 15 83
Conqueror: 8 19
Conqueror: 5 66
Conqueror: 7 67
Conqueror: 21 30
Conqueror: 8 30
Conqueror: 57 66
Conqueror: 5 66
Conqueror: 7 58
Conqueror: 57 58
Conqueror: 10 45
Conqueror: 20 45
Conqueror: 3 76
Conqueror: 4 72
Conqueror: 15 31
Conqueror: 20 38
Conqueror: 12 38
Conqueror: 15 16
Conqueror: 8 28
Conqueror: 7 35
Conqueror: 42 35
Conqueror: 8 20
Conqueror: 0 0
Conqueror: 20 26
Conqueror: 10 26
Conqueror: 8 17
Conqueror: 0 121
Conqueror: 51 66
Conqueror: 50 65
Conqueror: 20 65
Conqueror: 68 97
Conqueror: 89 100
Conqueror: 97 100
Conqueror: 40 84
Conqueror: 97 128
Conqueror: 20 75
Conqueror: 43 75
Conqueror: 89 90
Conqueror: 98 122
Conqueror: 72 89
Conqueror: 89 89
Conqueror: 16 64
Conqueror: 43 39
Conqueror: 36 36
Conqueror: 43 44
Conqueror: 8 66
Conqueror: 11 67
Conqueror: 21 90
Conqueror: 84 83
Conqueror: 21 83
Conqueror: 61 66
Conqueror: 8 66
Conqueror: 6 76
Conqueror: 11 19
Conqueror: 25 30
Conqueror: 11 30
Conqueror: 11 58
Conqueror: 61 58
Conqueror: 8 72
Conqueror: 15 45
Conqueror: 25 45
Conqueror: 25 38
Conqueror: 18 38
Conqueror: 21 31
Conqueror: 8 121
Conqueror: 21 16
Conqueror: 15 20
Conqueror: 2 88
Conqueror: 7 69
Conqueror: 16 52
Conqueror: 2 52
Conqueror: 15 28
Conqueror: 7 28
Conqueror: 0 115
Conqueror: 11 17
Conqueror: 0 17
Conqueror: 0 16
Conqueror: 0 80
Conqueror: 0 26
Conqueror: 25 26
Conqueror: 15 26
Conqueror: 0 24
Conqueror: 53 66
Conqueror: 52 65
Conqueror: 22 65
Conqueror: 72 97
Conqueror: 93 100
Conqueror: 103 100
Conqueror: 44 84
Conqueror: 22 75
Conqueror: 47 75
Conqueror: 105 122
Conqueror: 19 64
Conqueror: 11 66
Conqueror: 9 76
Conqueror: 15 67
Conqueror: 12 72
Conqueror: 27 90
Conqueror: 14 19
Conqueror: 5 88
Conqueror: 20 45
Conqueror: 30 45
Conqueror: 30 38
Conqueror: 24 38
Conqueror: 19 52
Conqueror: 5 52
Conqueror: 16 69
Conqueror: 3 80
Conqueror: 4 48
Conqueror: 4 48
Conqueror: 8 115
Conqueror: 22 28
Conqueror: 16 28
Conqueror: 5 24
Conqueror: 5 26
Conqueror: 30 26
Conqueror: 20 26
Conqueror: 5 26
Conqueror: 3 77
Conqueror: 3 93
Conqueror: 14 17
Conqueror: 5 17
Conqueror: 5 16
Conqueror: 5 20
Conqueror: 22 20
Conqueror: 5 15
Conqueror: 1 75
Conqueror: 4 0
Conqueror: 0 0
Conqueror: 80 0
Conqueror: 0 0
Conqueror: 0 66
Conqueror: 11 66
Conqueror: 47 44
Conqueror: 0 44
Conqueror: 29 30
Conqueror: 14 30
Conqueror: 1 90
Conqueror: 16 121
Conqueror: 0 31
Conqueror: 55 66
Conqueror: 54 65
Conqueror: 24 65
Conqueror: 48 84
Conqueror: 80 121
Conqueror: 112 122
Conqueror: 22 64
Conqueror: 12 76
Conqueror: 14 66
Conqueror: 16 72
Conqueror: 19 67
Conqueror: 33 90
Conqueror: 8 88
Conqueror: 17 19
Conqueror: 24 121
Conqueror: 80 121
Conqueror: 6 80
Conqueror: 25 45
Conqueror: 35 45
Conqueror: 22 52
Conqueror: 8 52
Conqueror: 25 69
Conqueror: 16 115
Conqueror: 8 77
Conqueror: 35 38
Conqueror: 30 38
Conqueror: 8 93
Conqueror: 4 40
Conqueror: 6 75
Conqueror: 4 30
Conqueror: 33 30
Conqueror: 17 30
Conqueror: 10 24
Conqueror: 10 26
Conqueror: 4 66
Conqueror: 14 66
Conqueror: 17 17
Conqueror: 10 17
Conqueror: 10 16
Conqueror: 3 104
Conqueror: 76 97
Conqueror: 3 97
Conqueror: 4 38
Conqueror: 6 31
Conqueror: 3 76
Conqueror: 10 15
Conqueror: 2 23
Conqueror: 2 17
Conqueror: 3 48
Conqueror: 0 48
Conqueror: 24 75
Conqueror: 0 75
Conqueror: 0 128
Conqueror: 0 48
Conqueror: 0 90
Conqueror: 6 90
Conqueror: 0 28
Conqueror: 25 28
Conqueror: 57 66
Conqueror: 56 65
Conqueror: 26 65
Conqueror: 52 84
Conqueror: 87 121
Conqueror: 15 76
Conqueror: 119 122
Conqueror: 25 64
Conqueror: 17 66
Conqueror: 20 72
Conqueror: 23 67
Conqueror: 11 88
Conqueror: 39 90
Conqueror: 9 80
Conqueror: 32 121
Conqueror: 87 121
Conqueror: 25 52
Conqueror: 11 52
Conqueror: 13 77
Conqueror: 7 40
Conqueror: 24 115
Conqueror: 13 93
Conqueror: 30 45
Conqueror: 40 45
Conqueror: 34 69
Conqueror: 11 75
Conqueror: 80 97
Conqueror: 7 97
Conqueror: 7 104
Conqueror: 8 76
Conqueror: 40 38
Conqueror: 36 38
Conqueror: 8 66
Conqueror: 17 66
Conqueror: 3 29
Conqueror: 15 24
Conqueror: 8 38
Conqueror: 15 26
Conqueror: 26 75
Conqueror: 4 75
Conqueror: 4 48
Conqueror: 6 128
Conqueror: 12 31
Conqueror: 7 90
Conqueror: 11 90
Conqueror: 7 23
Conqueror: 8 48
Conqueror: 4 48
Conqueror: 15 15
Conqueror: 7 28
Conqueror: 34 28
Conqueror: 7 17
Conqueror: 0 19
Conqueror: 0 0
Conqueror: 15 0
Conqueror: 15 16
Conqueror: 59 66
Conqueror: 58 65
Conqueror: 28 65
Conqueror: 56 84
Conqueror: 94 121
Conqueror: 18 76
Conqueror: 20 66
Conqueror: 28 64
Conqueror: 24 72
Conqueror: 126 122
Conqueror: 27 67
Conqueror: 14 88
Conqueror: 12 80
Conqueror: 45 90
Conqueror: 40 121
Conqueror: 94 121
Conqueror: 10 40
Conqueror: 18 77
Conqueror: 18 93
Conqueror: 28 52
Conqueror: 14 52
Conqueror: 13 76
Conqueror: 32 115
Conqueror: 84 97
Conqueror: 11 97
Conqueror: 11 104
Conqueror: 16 75
Conqueror: 12 66
Conqueror: 20 66
Conqueror: 5 29
Conqueror: 28 75
Conqueror: 8 75
Conqueror: 8 48
Conqueror: 12 128
Conqueror: 15 15
Conqueror: 12 38
Conqueror: 20 24
Conqueror: 14 90
Conqueror: 16 90
Conqueror: 13 48
Conqueror: 8 48
Conqueror: 20 16
Conqueror: 6 42
Conqueror: 12 23
Conqueror: 6 23
Conqueror: 2 62
Conqueror: 2 31
Conqueror: 18 31
Conqueror: 0 0
Conqueror: 0 69
Conqueror: 0 19
Conqueror: 35 45
Conqueror: 0 45
Conqueror: 12 17
Conqueror: 61 66
Conqueror: 60 65
Conqueror: 30 65
Conqueror: 60 84
Conqueror: 21 76
Conqueror: 101 121
Conqueror: 23 66
Conqueror: 28 72
Conqueror: 31 64
Conqueror: 17 88
Conqueror: 15 80
Conqueror: 31 67
Conqueror: 13 40
Conqueror: 18 76
Conqueror: 48 121
Conqueror: 101 121
Conqueror: 23 77
Conqueror: 88 97
Conqueror: 15 97
Conqueror: 23 93
Conqueror: 15 104
Conqueror: 31 52
Conqueror: 17 52
Conqueror: 40 115
Conqueror: 30 75
Conqueror: 12 75
Conqueror: 21 75
Conqueror: 12 48
Conqueror: 7 29
Conqueror: 16 66
Conqueror: 23 66
Conqueror: 21 90
Conqueror: 21 90
Conqueror: 18 48
Conqueror: 12 48
Conqueror: 16 38
Conqueror: 14 42
Conqueror: 8 62
Conqueror: 9 69
Conqueror: 40 45
Conqueror: 5 45
Conqueror: 17 23
Conqueror: 14 23
Conqueror: 8 31
Conqueror: 24 31
Conqueror: 4 24
Conqueror: 4 89
Conqueror: 51 90
Conqueror: 4 90
Conqueror: 18 128
Conqueror: 4 128
Conqueror: 3 19
Conqueror: 0 16
Conqueror: 0 0
Conqueror: 0 28
Conqueror: 0 17
Conqueror: 17 17
Conqueror: 0 26
Conqueror: 0 24
Conqueror: 4 19
Conqueror: 63 66
Conqueror: 62 65
Conqueror: 32 65
Conqueror: 64 84
Conqueror: 24 76
Conqueror: 108 121
Conqueror: 26 66
Conqueror: 32 72
Conqueror: 20 88
Conqueror: 18 80
Conqueror: 34 64
Conqueror: 35 67
Conqueror: 23 76
Conqueror: 16 40
Conqueror: 92 97
Conqueror: 19 97
Conqueror: 28 77
Conqueror: 56 121
Conqueror: 108 121
Conqueror: 19 104
Conqueror: 28 93
Conqueror: 32 75
Conqueror: 16 75
Conqueror: 34 52
Conqueror: 20 52
Conqueror: 48 115
Conqueror: 16 48
Conqueror: 9 29
Conqueror: 26 75
Conqueror: 20 66
Conqueror: 26 66
Conqueror: 23 48
Conqueror: 16 48
Conqueror: 28 90
Conqueror: 26 90
Conqueror: 20 38
Conqueror: 12 89
Conqueror: 14 62
Conqueror: 18 69
Conqueror: 22 42
Conqueror: 45 45
Conqueror: 10 45
Conqueror: 57 90
Conqueror: 12 90
Conqueror: 24 128
Conqueror: 12 128
Conqueror: 14 31
Conqueror: 30 31
Conqueror: 9 24
Conqueror: 5 24
Conqueror: 6 28
Conqueror: 5 26
Conqueror: 6 16
Conqueror: 6 0
Conqueror: 0 0
Conqueror: 0 19
Conqueror: 9 19
Conqueror: 0 17
Conqueror: 22 23
Conqueror: 6 19
Conqueror: 0 19
Conqueror: 65 66
Conqueror: 64 65
Conqueror: 34 65
Conqueror: 68 84
Conqueror: 27 76
Conqueror: 115 121
Conqueror: 29 66
Conqueror: 36 72
Conqueror: 21 80
Conqueror: 23 88
Conqueror: 37 64
Conqueror: 39 67
Conqueror: 28 76
Conqueror: 19 40
Conqueror: 96 97
Conqueror: 23 97
Conqueror: 23 104
Conqueror: 33 77
Conqueror: 64 121
Conqueror: 115 121
Conqueror: 34 75
Conqueror: 20 75
Conqueror: 33 93
Conqueror: 20 48
Conqueror: 37 52
Conqueror: 23 52
Conqueror: 56 115
Conqueror: 24 66
Conqueror: 29 66
Conqueror: 11 29
Conqueror: 31 75
Conqueror: 28 48
Conqueror: 20 48
Conqueror: 35 90
Conqueror: 31 90
Conqueror: 20 89
Conqueror: 63 90
Conqueror: 20 90
Conqueror: 27 69
Conqueror: 30 128
Conqueror: 20 128
Conqueror: 30 42
Conqueror: 20 31
Conqueror: 36 31
Conqueror: 14 24
Conqueror: 10 24
Conqueror: 2 17
Conqueror: 10 26
Conqueror: 9 19
Conqueror: 2 19
Conqueror: 2 19
Conqueror: 14 19
Conqueror: 6 18
Conqueror: 6 13
Conqueror: 24 38
Conqueror: 0 0
Conqueror: 15 0
Conqueror: 0 28
Conqueror: 0 16
Conqueror: 0 23
Conqueror: 30 23
Conqueror: 20 62
Conqueror: 67 66
Conqueror: 66 65
Conqueror: 36 65
Conqueror: 72 84
Conqueror: 30 76
Conqueror: 24 80
Conqueror: 32 66
Conqueror: 40 72
Conqueror: 122 121
Conqueror: 26 88
Conqueror: 33 76
Conqueror: 40 64
Conqueror: 43 67
Conqueror: 22 40
Conqueror: 100 97
Conqueror: 27 97
Conqueror: 27 104
Conqueror: 36 75
Conqueror: 24 75
Conqueror: 38 77
Conqueror: 72 121
Conqueror: 38 93
Conqueror: 24 48
Conqueror: 40 52
Conqueror: 26 52
Conqueror: 28 66
Conqueror: 32 66
Conqueror: 64 115
Conqueror: 13 29
Conqueror: 36 75
Conqueror: 33 48
Conqueror: 24 48
Conqueror: 28 89
Conqueror: 42 90
Conqueror: 36 90
Conqueror: 69 90
Conqueror: 28 90
Conqueror: 36 128
Conqueror: 28 128
Conqueror: 36 69
Conqueror: 4 17
Conqueror: 28 38
Conqueror: 15 38
Conqueror: 15 62
Conqueror: 26 62
Conqueror: 12 19
Conqueror: 4 19
Conqueror: 19 24
Conqueror: 15 24
Conqueror: 4 19
Conqueror: 19 19
Conqueror: 7 29
Conqueror: 6 28
Conqueror: 11 18
Conqueror: 7 18
Conqueror: 5 54
Conqueror: 5 26
Conqueror: 15 26
Conqueror: 11 13
Conqueror: 6 16
Conqueror: 0 42
Conqueror: 27 80
Conqueror: 44 72
Conqueror: 35 66
Conqueror: 29 88
Conqueror: 38 76
Conqueror: 43 64
Conqueror: 47 67
Conqueror: 25 40
Conqueror: 38 75
Conqueror: 28 75
Conqueror: 31 104
Conqueror: 43 77
Conqueror: 28 48
Conqueror: 43 93
Conqueror: 43 52
Conqueror: 29 52
Conqueror: 32 66
Conqueror: 35 66
Conqueror: 15 29
Conqueror: 72 115
Conqueror: 41 75
Conqueror: 36 89
Conqueror: 38 48
Conqueror: 28 48
Conqueror: 75 90
Conqueror: 36 90
Conqueror: 42 128
Conqueror: 36 128
Conqueror: 45 69
Conqueror: 6 17
Conqueror: 15 19
Conqueror: 6 19
Conqueror: 20 62
Conqueror: 32 62
Conqueror: 32 38
Conqueror: 20 38
Conqueror: 20 24
Conqueror: 1 70
Conqueror: 12 54
Conqueror: 12 29
Conqueror: 1 82
Conqueror: 3 89
Conqueror: 76 84
Conqueror: 3 84
Conqueror: 33 76
Conqueror: 1 76
Conqueror: 12 28
Conqueror: 16 18
Conqueror: 12 18
Conqueror: 12 26
Conqueror: 20 26
Conqueror: 8 42
Conqueror: 16 13
Conqueror: 12 16
Conqueror: 1 174
Conqueror: 1 91
Conqueror: 49 90
Conqueror: 41 90
Conqueror: 1 90
Conqueror: 6 0
Conqueror: 0 0
Conqueror: 80 121
Conqueror: 0 121
Conqueror: 30 80
Conqueror: 32 88
Conqueror: 48 72
Conqueror: 38 66
Conqueror: 43 76
Conqueror: 51 67
Conqueror: 46 64
Conqueror: 40 75
Conqueror: 32 75
Conqueror: 28 40
Conqueror: 35 104
Conqueror: 48 77
Conqueror: 32 48
Conqueror: 48 93
Conqueror: 46 52
Conqueror: 32 52
Conqueror: 36 66
Conqueror: 38 66
Conqueror: 17 29
Conqueror: 80 115
Conqueror: 44 89
Conqueror: 46 75
Conqueror: 43 48
Conqueror: 32 48
Conqueror: 48 128
Conqueror: 44 128
Conqueror: 81 90
Conqueror: 44 90
Conqueror: 54 69
Conqueror: 2 70
Conqueror: 2 82
Conqueror: 6 89
Conqueror: 80 84
Conqueror: 6 84
Conqueror: 36 76
Conqueror: 2 76
Conqueror: 25 62
Conqueror: 38 62
Conqueror: 36 38
Conqueror: 25 38
Conqueror: 6 26
Conqueror: 19 54
Conqueror: 25 24
Conqueror: 17 29
Conqueror: 6 37
Conqueror: 6 174
Conqueror: 16 42
Conqueror: 6 91
Conqueror: 18 28
Conqueror: 19 26
Conqueror: 25 26
Conqueror: 56 90
Conqueror: 46 90
Conqueror: 6 90
Conqueror: 88 121
Conqueror: 7 121
Conqueror: 3 17
Conqueror: 18 16
Conqueror: 3 16
Conqueror: 3 15
Conqueror: 0 18
Conqueror: 17 18
Conqueror: 0 24
Conqueror: 0 17
Conqueror: 18 19
Conqueror: 0 19
Conqueror: 33 80
Conqueror: 35 88
Conqueror: 52 72
Conqueror: 41 66
Conqueror: 48 76
Conqueror: 42 75
Conqueror: 36 75
Conqueror: 55 67
Conqueror: 49 64
Conqueror: 31 40
Conqueror: 39 104
Conqueror: 53 77
Conqueror: 36 48
Conqueror: 53 93
Conqueror: 49 52
Conqueror: 35 52
Conqueror: 40 66
Conqueror: 41 66
Conqueror: 52 89
Conqueror: 19 29
Conqueror: 88 115
Conqueror: 48 48
Conqueror: 36 48
Conqueror: 51 75
Conqueror: 3 70
Conqueror: 54 128
Conqueror: 52 128
Conqueror: 3 82
Conqueror: 87 90
Conqueror: 52 90
Conqueror: 9 89
Conqueror: 84 84
Conqueror: 9 84
Conqueror: 39 76
Conqueror: 3 76
Conqueror: 63 69
Conqueror: 9 26
Conqueror: 11 174
Conqueror: 30 62
Conqueror: 44 62
Conqueror: 11 91
Conqueror: 96 121
Conqueror: 14 121
Conqueror: 26 54
Conqueror: 63 90
Conqueror: 51 90
Conqueror: 11 90
Conqueror: 9 37
Conqueror: 24 42
Conqueror: 22 29
Conqueror: 26 26
Conqueror: 30 26
Conqueror: 2 17
Conqueror: 21 19
Conqueror: 2 19
Conqueror: 10 17
Conqueror: 5 18
Conqueror: 22 18
Conqueror: 10 15
Conqueror: 2 37
Conqueror: 1 36
Conqueror: 1 38
Conqueror: 40 38
Conqueror: 30 38
Conqueror: 2 22
Conqueror: 5 24
Conqueror: 1 24
Conqueror: 0 28
Conqueror: 36 80
Conqueror: 38 88
Conqueror: 44 66
Conqueror: 44 75
Conqueror: 40 75
Conqueror: 59 67
Conqueror: 34 40
Conqueror: 52 64
Conqueror: 43 104
Conqueror: 58 77
Conqueror: 40 48
Conqueror: 58 93
Conqueror: 52 52
Conqueror: 38 52
Conqueror: 44 66
Conqueror: 44 66
Conqueror: 60 89
Conqueror: 4 70
Conqueror: 4 82
Conqueror: 96 115
Conqueror: 56 75
Conqueror: 12 89
Conqueror: 60 128
Conqueror: 60 128
Conqueror: 93 90
Conqueror: 60 90
Conqueror: 42 76
Conqueror: 4 76
Conqueror: 16 174
Conqueror: 12 26
Conqueror: 72 69
Conqueror: 16 91
Conqueror: 104 121
Conqueror: 21 121
Conqueror: 35 62
Conqueror: 50 62
Conqueror: 70 90
Conqueror: 56 90
Conqueror: 16 90
Conqueror: 12 37
Conqueror: 30 50
Conqueror: 4 17
Conqueror: 32 42
Conqueror: 2 18
Conqueror: 21 29
Conqueror: 2 29
Conqueror: 6 36
Conqueror: 11 37
Conqueror: 4 24
Conqueror: 30 28
Conqueror: 6 28
Conqueror: 10 24
Conqueror: 6 24
Conqueror: 17 15
Conqueror: 4 17
Conqueror: 11 22
Conqueror: 2 56
Conqueror: 56 72
Conqueror: 0 54
Conqueror: 0 29
Conqueror: 0 0
Conqueror: 40 0
Conqueror: 0 0
Conqueror: 12 0
Conqueror: 39 80
Conqueror: 40 76
Conqueror: 41 88
Conqueror: 47 66
Conqueror: 46 75
Conqueror: 44 75
Conqueror: 40 52
Conqueror: 37 40
Conqueror: 63 67
Conqueror: 47 104
Conqueror: 5 70
Conqueror: 63 77
Conqueror: 5 82
Conqueror: 63 93
Conqueror: 48 66
Conqueror: 47 66
Conqueror: 68 89
Conqueror: 45 76
Conqueror: 5 76
Conqueror: 66 128
Conqueror: 68 128
Conqueror: 12 75
Conqueror: 21 174
Conqueror: 60 72
Conqueror: 12 72
Conqueror: 15 26
Conqueror: 21 91
Conqueror: 112 121
Conqueror: 28 121
Conqueror: 77 90
Conqueror: 61 90
Conqueror: 21 90
Conqueror: 40 62
Conqueror: 56 62
Conqueror: 6 17
Conqueror: 15 37
Conqueror: 4 18
Conqueror: 23 29
Conqueror: 4 29
Conqueror: 11 36
Conqueror: 6 56
Conqueror: 8 24
Conqueror: 15 24
Conqueror: 11 24
Conqueror: 7 54
Conqueror: 5 29
Conqueror: 3 57
Conqueror: 61 75
Conqueror: 3 75
Conqueror: 104 115
Conqueror: 3 115
Conqueror: 3 98
Conqueror: 40 42
Conqueror: 3 42
Conqueror: 2 59
Conqueror: 2 37
Conqueror: 20 37
Conqueror: 2 29
Conqueror: 2 21
Conqueror: 20 22
Conqueror: 2 22
Conqueror: 0 48
Conqueror: 0 64
Conqueror: 0 76
Conqueror: 0 50
Conqueror: 0 17
Conqueror: 8 17
Conqueror: 0 0
Conqueror: 41 0
Conqueror: 0 89
Conqueror: 42 80
Conqueror: 43 76
Conqueror: 50 66
Conqueror: 48 75
Conqueror: 48 75
Conqueror: 41 88
Conqueror: 43 52
Conqueror: 6 70
Conqueror: 40 40
Conqueror: 67 67
Conqueror: 51 104
Conqueror: 6 82
Conqueror: 68 77
Conqueror: 68 93
Conqueror: 52 66
Conqueror: 50 66
Conqueror: 76 89
Conqueror: 41 61
Conqueror: 48 76
Conqueror: 6 76
Conqueror: 15 75
Conqueror: 72 128
Conqueror: 76 128
Conqueror: 26 174
Conqueror: 64 72
Conqueror: 15 72
Conqueror: 18 26
Conqueror: 26 91
Conqueror: 120 121
Conqueror: 35 121
Conqueror: 84 90
Conqueror: 66 90
Conqueror: 26 90
Conqueror: 8 17
Conqueror: 6 18
Conqueror: 45 62
Conqueror: 62 62
Conqueror: 25 29
Conqueror: 6 29
Conqueror: 18 37
Conqueror: 16 36
Conqueror: 10 56
Conqueror: 9 57
Conqueror: 112 115
Conqueror: 10 115
Conqueror: 66 75
Conqueror: 9 75
Conqueror: 10 98
Conqueror: 14 54
Conqueror: 12 24
Conqueror: 20 24
Conqueror: 16 24
Conqueror: 5 76
Conqueror: 3 89
Conqueror: 10 29
Conqueror: 4 48
Conqueror: 8 59
Conqueror: 48 42
Conqueror: 10 42
Conqueror: 6 50
Conqueror: 8 37
Conqueror: 29 37
